meter_id,time,value,anomaly
191,10.03 08:00,375.64,0
191,10.03 09:00,535.3,0
191,10.03 10:00,529.47,0
191,10.03 11:00,491.18,0
191,10.03 12:00,522.87,0
191,10.03 13:00,519.76,0
191,10.03 14:00,483.11,0
191,10.03 15:00,261.98,0
191,10.03 16:00,638.07,0
191,10.03 17:00,492.03,0
191,10.03 18:00,509.86,0
191,10.03 19:00,535.71,0
191,10.03 20:00,741.06,0
191,10.03 21:00,551.99,0
191,10.03 22:00,662.74,0
191,10.03 23:00,294.75,0
191,11.03 00:00,638.8,0
191,11.03 01:00,574.46,0
191,11.03 02:00,317.84,0
191,11.03 03:00,592.53,0
191,11.03 04:00,623.48,0
191,11.03 05:00,610.52,0
191,11.03 06:00,556.06,0
191,11.03 07:00,332.26,0
191,11.03 08:00,145.48,0
191,11.03 09:00,549.19,0
191,11.03 10:00,262.48,0
191,11.03 11:00,778.66,0
191,11.03 12:00,604.69,0
191,11.03 13:00,533.89,0
191,11.03 14:00,446.89,0
191,11.03 15:00,208.57,0
191,11.03 16:00,611.53,0
191,11.03 17:00,751.37,0
191,11.03 18:00,255.34,0
191,11.03 19:00,645.67,0
191,11.03 20:00,695.69,0
191,11.03 21:00,612.0,0
191,11.03 22:00,196.35,0
191,11.03 23:00,586.39,0
192,01.03 00:00,502.54,0
192,01.03 01:00,494.61,0
192,01.03 02:00,267.17,0
192,01.03 03:00,501.3,0
192,01.03 04:00,408.49,0
192,01.03 05:00,230.41,0
192,01.03 06:00,357.9,0
192,01.03 07:00,445.6,0
192,01.03 08:00,563.09,0
192,01.03 09:00,240.82,0
192,01.03 10:00,416.39,0
192,01.03 11:00,315.23,0
192,01.03 12:00,380.12,0
192,01.03 13:00,444.39,0
192,01.03 14:00,490.01,0
192,01.03 15:00,573.24,0
192,01.03 16:00,363.07,0
192,01.03 17:00,264.69,0
192,01.03 18:00,398.5,0
192,01.03 19:00,561.89,0
192,01.03 20:00,413.69,0
192,01.03 21:00,548.78,0
192,01.03 22:00,265.52,0
192,01.03 23:00,403.72,0
192,02.03 00:00,349.73,0
192,02.03 01:00,69.27,0
192,02.03 02:00,354.37,0
192,02.03 03:00,500.17,0
192,02.03 04:00,614.35,0
192,02.03 05:00,344.04,0
192,02.03 06:00,69.48,0
192,02.03 07:00,498.34,0
192,02.03 08:00,450.44,0
192,02.03 09:00,321.08,0
192,02.03 10:00,343.59,0
192,02.03 11:00,498.82,0
192,02.03 12:00,518.4,0
192,02.03 13:00,249.5,0
192,02.03 14:00,454.28,0
192,02.03 15:00,430.7,0
192,02.03 16:00,463.8,0
192,02.03 17:00,212.89,0
192,02.03 18:00,376.24,0
192,02.03 19:00,384.21,0
192,02.03 20:00,294.33,0
192,02.03 21:00,470.39,0
192,02.03 22:00,137.86,0
192,02.03 23:00,439.7,0
192,03.03 00:00,316.25,0
192,03.03 01:00,394.39,0
192,03.03 02:00,251.1,0
192,03.03 03:00,503.12,0
192,03.03 04:00,540.0,0
192,03.03 05:00,276.78,0
192,03.03 06:00,93.98,0
192,03.03 07:00,312.7,0
192,03.03 08:00,160.81,0
192,03.03 09:00,451.94,0
192,03.03 10:00,436.47,0
192,03.03 11:00,346.07,0
192,03.03 12:00,386.24,0
192,03.03 13:00,486.78,0
192,03.03 14:00,496.05,0
192,03.03 15:00,357.6,0
192,03.03 16:00,392.45,0
192,03.03 17:00,381.19,0
192,03.03 18:00,325.82,0
192,03.03 19:00,123.77,0
192,03.03 20:00,105.49,0
192,03.03 21:00,259.07,0
192,03.03 22:00,498.72,0
192,03.03 23:00,435.3,0
192,04.03 00:00,583.6,0
192,04.03 01:00,287.77,0
192,04.03 02:00,527.02,0
192,04.03 03:00,154.85,0
192,04.03 04:00,432.41,0
192,04.03 05:00,195.62,0
192,04.03 06:00,328.54,0
192,04.03 07:00,459.02,0
192,04.03 08:00,202.31,0
192,04.03 09:00,285.21,0
192,04.03 10:00,89.97,0
192,04.03 11:00,212.04,0
192,04.03 12:00,473.24,0
192,04.03 13:00,288.39,0
192,04.03 14:00,416.35,0
192,04.03 15:00,85.04,0
192,04.03 16:00,579.64,0
192,04.03 17:00,407.16,0
192,04.03 18:00,293.79,0
192,04.03 19:00,171.11,0
192,04.03 20:00,449.65,0
192,04.03 21:00,184.31,0
192,04.03 22:00,159.75,0
192,04.03 23:00,535.62,0
192,05.03 00:00,523.22,0
192,05.03 01:00,131.51,0
192,05.03 02:00,506.79,0
192,05.03 03:00,104.08,0
192,05.03 04:00,314.5,0
192,05.03 05:00,313.3,0
192,05.03 06:00,316.58,0
192,05.03 07:00,418.54,0
192,05.03 08:00,434.44,0
192,05.03 09:00,564.27,0
192,05.03 10:00,229.89,0
192,05.03 11:00,114.39,0
192,05.03 12:00,306.34,0
192,05.03 13:00,469.46,0
192,05.03 14:00,493.31,0
192,05.03 15:00,552.33,0
192,05.03 16:00,364.34,0
192,05.03 17:00,551.94,0
192,05.03 18:00,562.84,0
192,05.03 19:00,565.24,0
192,05.03 20:00,425.47,0
192,05.03 21:00,389.84,0
192,05.03 22:00,516.91,0
192,05.03 23:00,228.1,0
192,06.03 00:00,279.38,0
192,06.03 01:00,387.85,0
192,06.03 02:00,517.75,0
192,06.03 03:00,394.21,0
192,06.03 04:00,221.68,0
192,06.03 05:00,402.6,0
192,06.03 06:00,532.4,0
192,06.03 07:00,451.8,0
192,06.03 08:00,223.79,0
192,06.03 09:00,270.06,0
192,06.03 10:00,195.88,0
192,06.03 11:00,448.44,0
192,06.03 12:00,488.85,0
192,06.03 13:00,550.11,0
192,06.03 14:00,512.51,0
192,06.03 15:00,455.17,0
192,06.03 16:00,432.33,0
192,06.03 17:00,84.77,0
192,06.03 18:00,374.36,0
192,06.03 19:00,496.9,0
192,06.03 20:00,387.15,0
192,06.03 21:00,543.74,0
192,06.03 22:00,454.35,0
192,06.03 23:00,360.41,0
192,07.03 00:00,454.06,0
192,07.03 01:00,406.7,0
192,07.03 02:00,154.73,0
192,07.03 03:00,227.88,0
192,07.03 04:00,258.33,0
192,07.03 05:00,480.48,0
192,07.03 06:00,515.63,0
192,07.03 07:00,349.37,0
192,07.03 08:00,598.17,0
192,07.03 09:00,225.57,0
192,07.03 10:00,199.19,0
192,07.03 11:00,576.49,0
192,07.03 12:00,326.88,0
192,07.03 13:00,473.58,0
192,07.03 14:00,549.03,0
192,07.03 15:00,311.59,0
192,07.03 16:00,593.01,0
192,07.03 17:00,572.62,0
192,07.03 18:00,123.59,0
192,07.03 19:00,518.84,0
192,07.03 20:00,423.68,0
192,07.03 21:00,202.17,0
192,07.03 22:00,299.56,0
192,07.03 23:00,253.28,0
192,08.03 00:00,291.03,0
192,08.03 01:00,91.21,0
192,08.03 02:00,465.28,0
192,08.03 03:00,129.08,0
192,08.03 04:00,133.5,0
192,08.03 05:00,103.27,0
192,08.03 06:00,152.92,0
192,08.03 07:00,522.99,0
192,08.03 08:00,460.49,0
192,08.03 09:00,336.24,0
192,08.03 10:00,117.23,0
192,08.03 11:00,71.98,0
192,08.03 12:00,360.87,0
192,08.03 13:00,315.44,0
192,08.03 14:00,81.99,0
192,08.03 15:00,444.29,0
192,08.03 16:00,385.55,0
192,08.03 17:00,337.9,0
192,08.03 18:00,465.72,0
192,08.03 19:00,89.58,0
192,08.03 20:00,526.6,0
192,08.03 21:00,310.04,0
192,08.03 22:00,90.46,0
192,08.03 23:00,425.53,0
192,09.03 00:00,457.1,0
192,09.03 01:00,76.07,0
192,09.03 02:00,315.11,0
192,09.03 03:00,322.54,0
192,09.03 04:00,185.97,0
192,09.03 05:00,488.45,0
192,09.03 06:00,120.48,0
192,09.03 07:00,127.6,0
192,09.03 08:00,530.81,0
192,09.03 09:00,588.22,0
192,09.03 10:00,513.19,0
192,09.03 11:00,108.19,0
192,09.03 12:00,553.86,0
192,09.03 13:00,407.73,0
192,09.03 14:00,507.11,0
192,09.03 15:00,390.26,0
192,09.03 16:00,191.85,0
192,09.03 17:00,437.5,0
192,09.03 18:00,494.53,0
192,09.03 19:00,410.16,0
192,09.03 20:00,101.68,0
192,09.03 21:00,436.36,0
192,09.03 22:00,358.28,0
192,09.03 23:00,604.4,0
192,10.03 00:00,549.23,0
192,10.03 01:00,508.99,0
192,10.03 02:00,351.53,0
192,10.03 03:00,336.49,0
192,10.03 04:00,321.96,0
192,10.03 05:00,150.14,0
192,10.03 06:00,272.08,0
192,10.03 07:00,505.47,0
192,10.03 08:00,593.54,0
192,10.03 09:00,418.98,0
192,10.03 10:00,563.54,0
192,10.03 11:00,262.99,0
192,10.03 12:00,341.48,0
192,10.03 13:00,246.01,0
192,10.03 14:00,248.07,0
192,10.03 15:00,446.76,0
192,10.03 16:00,273.57,0
192,10.03 17:00,296.43,0
192,10.03 18:00,443.59,0
192,10.03 19:00,623.5,0
192,10.03 20:00,352.37,0
192,10.03 21:00,468.49,0
192,10.03 22:00,470.32,0
192,10.03 23:00,439.7,0
192,11.03 00:00,445.89,0
192,11.03 01:00,434.78,0
192,11.03 02:00,567.4,0
192,11.03 03:00,452.65,0
192,11.03 04:00,364.74,0
192,11.03 05:00,88.26,0
192,11.03 06:00,533.39,0
192,11.03 07:00,272.14,0
192,11.03 08:00,390.72,0
192,11.03 09:00,422.22,0
192,11.03 10:00,440.61,0
192,11.03 11:00,515.61,0
192,11.03 12:00,508.43,0
192,11.03 13:00,512.33,0
192,11.03 14:00,278.92,0
192,11.03 15:00,572.55,0
192,11.03 16:00,425.68,0
192,11.03 17:00,445.13,0
192,11.03 18:00,484.99,0
192,11.03 19:00,384.5,0
192,11.03 20:00,83.83,0
192,11.03 21:00,445.1,0
192,11.03 22:00,305.79,0
192,11.03 23:00,578.46,0
193,01.03 00:00,486.76,0
193,01.03 01:00,750.14,0
193,01.03 02:00,614.82,0
193,01.03 03:00,642.56,0
193,01.03 04:00,643.51,0
193,01.03 05:00,464.29,0
193,01.03 06:00,584.59,0
193,01.03 07:00,356.14,0
193,01.03 08:00,472.66,0
193,01.03 09:00,542.08,0
193,01.03 10:00,613.97,0
193,01.03 11:00,632.11,0
193,01.03 12:00,480.86,0
193,01.03 13:00,670.04,0
193,01.03 14:00,722.62,0
193,01.03 15:00,554.56,0
193,01.03 16:00,596.19,0
193,01.03 17:00,145.23,0
193,01.03 18:00,622.94,0
193,01.03 19:00,173.32,0
193,01.03 20:00,313.68,0
193,01.03 21:00,562.48,0
193,01.03 22:00,602.93,0
193,01.03 23:00,95.0,0
193,02.03 00:00,504.46,0
193,02.03 01:00,623.88,0
193,02.03 02:00,369.23,0
193,02.03 03:00,397.85,0
193,02.03 04:00,679.87,0
193,02.03 05:00,528.74,0
193,02.03 06:00,356.89,0
193,02.03 07:00,613.75,0
193,02.03 08:00,503.23,0
193,02.03 09:00,161.73,0
193,02.03 10:00,411.27,0
193,02.03 11:00,576.47,0
193,02.03 12:00,430.44,0
193,02.03 13:00,395.43,0
193,02.03 14:00,606.77,0
193,02.03 15:00,686.13,0
193,02.03 16:00,417.88,0
193,02.03 17:00,575.18,0
193,02.03 18:00,640.89,0
193,02.03 19:00,408.06,0
193,02.03 20:00,676.24,0
193,02.03 21:00,465.52,0
193,02.03 22:00,302.11,0
193,02.03 23:00,346.96,0
193,03.03 00:00,377.77,0
193,03.03 01:00,370.09,0
193,03.03 02:00,634.12,0
193,03.03 03:00,602.7,0
193,03.03 04:00,299.1,0
193,03.03 05:00,79.7,0
193,03.03 06:00,601.9,0
193,03.03 07:00,190.5,0
193,03.03 08:00,114.79,0
193,03.03 09:00,457.76,0
193,03.03 10:00,548.11,0
193,03.03 11:00,136.43,0
193,03.03 12:00,469.11,0
193,03.03 13:00,624.45,0
193,03.03 14:00,622.75,0
193,03.03 15:00,506.77,0
193,03.03 16:00,704.17,0
193,03.03 17:00,689.37,0
193,03.03 18:00,565.3,0
193,03.03 19:00,423.81,0
193,03.03 20:00,683.85,0
193,03.03 21:00,116.31,0
193,03.03 22:00,315.04,0
193,03.03 23:00,550.35,0
193,04.03 00:00,546.9,0
193,04.03 01:00,427.65,0
193,04.03 02:00,668.76,0
193,04.03 03:00,598.82,0
193,04.03 04:00,317.51,0
193,04.03 05:00,201.4,0
193,04.03 06:00,608.0,0
193,04.03 07:00,401.22,0
193,04.03 08:00,242.95,0
193,04.03 09:00,655.39,0
193,04.03 10:00,639.17,0
193,04.03 11:00,619.38,0
193,04.03 12:00,453.03,0
193,04.03 13:00,717.97,0
193,04.03 14:00,529.69,0
193,04.03 15:00,188.66,0
193,04.03 16:00,538.68,0
193,04.03 17:00,458.18,0
193,04.03 18:00,539.79,0
193,04.03 19:00,467.6,0
193,04.03 20:00,226.99,0
193,04.03 21:00,356.54,0
193,04.03 22:00,676.49,0
193,04.03 23:00,394.23,0
193,05.03 00:00,468.64,0
193,05.03 01:00,505.27,0
193,05.03 02:00,569.21,0
193,05.03 03:00,372.15,0
193,05.03 04:00,270.87,0
193,05.03 05:00,494.79,0
193,05.03 06:00,231.5,0
193,05.03 07:00,79.69,0
193,05.03 08:00,86.39,0
193,05.03 09:00,520.34,0
193,05.03 10:00,697.52,0
193,05.03 11:00,650.01,0
193,05.03 12:00,518.88,0
193,05.03 13:00,565.56,0
193,05.03 14:00,538.74,0
193,05.03 15:00,528.73,0
193,05.03 16:00,562.27,0
193,05.03 17:00,463.04,0
193,05.03 18:00,526.59,0
193,05.03 19:00,507.53,0
193,05.03 20:00,359.34,0
193,05.03 21:00,232.2,0
193,05.03 22:00,429.6,0
193,05.03 23:00,439.99,0
193,06.03 00:00,491.09,0
193,06.03 01:00,549.35,0
193,06.03 02:00,592.04,0
193,06.03 03:00,532.0,0
193,06.03 04:00,515.52,0
193,06.03 05:00,369.18,0
193,06.03 06:00,264.91,0
193,06.03 07:00,208.22,0
193,06.03 08:00,88.14,0
193,06.03 09:00,622.42,0
193,06.03 10:00,136.2,0
193,06.03 11:00,739.62,0
193,06.03 12:00,425.42,0
193,06.03 13:00,360.36,0
193,06.03 14:00,517.09,0
193,06.03 15:00,221.74,0
193,06.03 16:00,460.85,0
193,06.03 17:00,608.2,0
193,06.03 18:00,538.05,0
193,06.03 19:00,182.2,0
193,06.03 20:00,407.4,0
193,06.03 21:00,482.96,0
193,06.03 22:00,566.6,0
193,06.03 23:00,438.43,0
193,07.03 00:00,701.1,0
193,07.03 01:00,107.07,0
193,07.03 02:00,744.91,0
193,07.03 03:00,237.34,0
193,07.03 04:00,539.59,0
193,07.03 05:00,101.68,0
193,07.03 06:00,428.02,0
193,07.03 07:00,551.17,0
193,07.03 08:00,396.81,0
193,07.03 09:00,568.76,0
193,07.03 10:00,320.53,0
193,07.03 11:00,390.57,0
193,07.03 12:00,680.27,0
193,07.03 13:00,687.2,0
193,07.03 14:00,547.56,0
193,07.03 15:00,567.61,0
193,07.03 16:00,503.88,0
193,07.03 17:00,253.78,0
193,07.03 18:00,448.41,0
193,07.03 19:00,423.37,0
193,07.03 20:00,538.92,0
193,07.03 21:00,228.67,0
193,07.03 22:00,418.72,0
193,07.03 23:00,668.06,0
193,08.03 00:00,264.94,0
193,08.03 01:00,160.89,0
193,08.03 02:00,126.49,0
193,08.03 03:00,444.67,0
193,08.03 04:00,502.44,0
193,08.03 05:00,471.08,0
193,08.03 06:00,615.76,0
193,08.03 07:00,232.72,0
193,08.03 08:00,681.46,0
193,08.03 09:00,566.52,0
193,08.03 10:00,591.05,0
193,08.03 11:00,559.2,0
193,08.03 12:00,466.37,0
193,08.03 13:00,638.15,0
193,08.03 14:00,415.37,0
193,08.03 15:00,484.99,0
193,08.03 16:00,135.2,0
193,08.03 17:00,564.6,0
193,08.03 18:00,460.77,0
193,08.03 19:00,410.2,0
193,08.03 20:00,544.21,0
193,08.03 21:00,567.61,0
193,08.03 22:00,685.06,0
193,08.03 23:00,231.6,0
193,09.03 00:00,634.39,0
193,09.03 01:00,401.35,0
193,09.03 02:00,96.71,0
193,09.03 03:00,457.57,0
193,09.03 04:00,361.19,0
193,09.03 05:00,622.21,0
193,09.03 06:00,550.86,0
193,09.03 07:00,770.89,0
193,09.03 08:00,112.11,0
193,09.03 09:00,379.36,0
193,09.03 10:00,382.81,0
193,09.03 11:00,133.49,0
193,09.03 12:00,363.98,0
193,09.03 13:00,163.29,0
193,09.03 14:00,209.39,0
193,09.03 15:00,374.93,0
193,09.03 16:00,227.75,0
193,09.03 17:00,622.44,0
193,09.03 18:00,96.9,0
193,09.03 19:00,645.58,0
193,09.03 20:00,603.62,0
193,09.03 21:00,554.36,0
193,09.03 22:00,437.7,0
193,09.03 23:00,616.25,0
193,10.03 00:00,393.95,0
193,10.03 01:00,608.64,0
193,10.03 02:00,356.39,0
193,10.03 03:00,524.5,0
193,10.03 04:00,522.8,0
193,10.03 05:00,498.65,0
193,10.03 06:00,527.63,0
193,10.03 07:00,254.79,0
193,10.03 08:00,357.75,0
193,10.03 09:00,293.6,0
193,10.03 10:00,222.57,0
193,10.03 11:00,119.82,0
193,10.03 12:00,260.65,0
193,10.03 13:00,146.03,0
193,10.03 14:00,301.84,0
193,10.03 15:00,472.51,0
193,10.03 16:00,531.69,0
193,10.03 17:00,582.5,0
193,10.03 18:00,284.89,0
193,10.03 19:00,130.88,0
193,10.03 20:00,427.42,0
193,10.03 21:00,217.84,0
193,10.03 22:00,444.18,0
193,10.03 23:00,498.52,0
193,11.03 00:00,369.86,0
193,11.03 01:00,624.99,0
193,11.03 02:00,422.06,0
193,11.03 03:00,690.54,0
193,11.03 04:00,605.94,0
193,11.03 05:00,601.11,0
193,11.03 06:00,442.41,0
193,11.03 07:00,360.84,0
193,11.03 08:00,525.69,0
193,11.03 09:00,563.25,0
193,11.03 10:00,550.04,0
193,11.03 11:00,645.03,0
193,11.03 12:00,686.73,0
193,11.03 13:00,120.55,0
193,11.03 14:00,674.14,0
193,11.03 15:00,541.92,0
193,11.03 16:00,495.85,0
193,11.03 17:00,671.7,0
193,11.03 18:00,346.74,0
193,11.03 19:00,764.42,0
193,11.03 20:00,455.43,0
193,11.03 21:00,724.72,0
193,11.03 22:00,696.45,0
193,11.03 23:00,262.37,0
194,01.03 00:00,345.66,0
194,01.03 01:00,588.87,0
194,01.03 02:00,537.25,0
194,01.03 03:00,325.86,0
194,01.03 04:00,466.25,0
194,01.03 05:00,79.3,0
194,01.03 06:00,584.03,0
194,01.03 07:00,501.07,0
194,01.03 08:00,596.61,0
194,01.03 09:00,222.06,0
194,01.03 10:00,490.54,0
194,01.03 11:00,401.53,0
194,01.03 12:00,623.17,0
194,01.03 13:00,559.22,0
194,01.03 14:00,579.91,0
194,01.03 15:00,432.98,0
194,01.03 16:00,530.94,0
194,01.03 17:00,521.92,0
194,01.03 18:00,409.69,0
194,01.03 19:00,456.99,0
194,01.03 20:00,558.52,0
194,01.03 21:00,390.0,0
194,01.03 22:00,355.42,0
194,01.03 23:00,478.51,0
194,02.03 00:00,300.79,0
194,02.03 01:00,551.52,0
194,02.03 02:00,420.6,0
194,02.03 03:00,645.58,0
194,02.03 04:00,351.14,0
194,02.03 05:00,412.8,0
194,02.03 06:00,457.88,0
194,02.03 07:00,423.21,0
194,02.03 08:00,511.82,0
194,02.03 09:00,352.47,0
194,02.03 10:00,518.58,0
194,02.03 11:00,576.57,0
194,02.03 12:00,90.46,0
194,02.03 13:00,135.97,0
194,02.03 14:00,567.94,0
194,02.03 15:00,411.9,0
194,02.03 16:00,413.66,0
194,02.03 17:00,143.18,0
194,02.03 18:00,454.61,0
194,02.03 19:00,346.84,0
194,02.03 20:00,176.77,0
194,02.03 21:00,160.21,0
194,02.03 22:00,347.7,0
194,02.03 23:00,351.09,0
194,03.03 00:00,535.48,0
194,03.03 01:00,321.64,0
194,03.03 02:00,291.73,0
194,03.03 03:00,510.54,0
194,03.03 04:00,379.83,0
194,03.03 05:00,409.36,0
194,03.03 06:00,151.74,0
194,03.03 07:00,300.27,0
194,03.03 08:00,548.02,0
194,03.03 09:00,129.95,0
194,03.03 10:00,355.18,0
194,03.03 11:00,389.7,0
194,03.03 12:00,469.29,0
194,03.03 13:00,408.25,0
194,03.03 14:00,526.67,0
194,03.03 15:00,218.93,0
194,03.03 16:00,344.83,0
194,03.03 17:00,387.17,0
194,03.03 18:00,168.04,0
194,03.03 19:00,271.18,0
194,03.03 20:00,206.4,0
194,03.03 21:00,467.5,0
194,03.03 22:00,546.4,0
194,03.03 23:00,610.42,0
194,04.03 00:00,396.42,0
194,04.03 01:00,135.48,0
194,04.03 02:00,571.3,0
194,04.03 03:00,161.57,0
194,04.03 04:00,336.13,0
194,04.03 05:00,456.66,0
194,04.03 06:00,461.75,0
194,04.03 07:00,538.81,0
194,04.03 08:00,284.14,0
194,04.03 09:00,393.68,0
194,04.03 10:00,198.77,0
194,04.03 11:00,493.95,0
194,04.03 12:00,82.35,0
194,04.03 13:00,326.98,0
194,04.03 14:00,643.89,0
194,04.03 15:00,532.12,0
194,04.03 16:00,397.88,0
194,04.03 17:00,342.86,0
194,04.03 18:00,81.57,0
194,04.03 19:00,186.25,0
194,04.03 20:00,577.52,0
194,04.03 21:00,312.78,0
194,04.03 22:00,359.04,0
194,04.03 23:00,139.05,0
194,05.03 00:00,275.76,0
194,05.03 01:00,439.48,0
194,05.03 02:00,509.17,0
194,05.03 03:00,137.54,0
194,05.03 04:00,420.13,0
194,05.03 05:00,518.84,0
194,05.03 06:00,326.79,0
194,05.03 07:00,187.58,0
194,05.03 08:00,295.51,0
194,05.03 09:00,337.12,0
194,05.03 10:00,471.35,0
194,05.03 11:00,412.72,0
194,05.03 12:00,503.3,0
194,05.03 13:00,77.51,0
194,05.03 14:00,122.42,0
194,05.03 15:00,435.65,0
194,05.03 16:00,570.43,0
194,05.03 17:00,485.57,0
194,05.03 18:00,460.07,0
194,05.03 19:00,458.8,0
194,05.03 20:00,499.02,0
194,05.03 21:00,334.38,0
194,05.03 22:00,160.17,0
194,05.03 23:00,432.66,0
194,06.03 00:00,146.86,0
194,06.03 01:00,398.84,0
194,06.03 02:00,588.65,0
194,06.03 03:00,526.14,0
194,06.03 04:00,469.63,0
194,06.03 05:00,458.06,0
194,06.03 06:00,91.1,0
194,06.03 07:00,108.91,0
194,06.03 08:00,191.62,0
194,06.03 09:00,526.04,0
194,06.03 10:00,322.37,0
194,06.03 11:00,162.69,0
194,06.03 12:00,245.08,0
194,06.03 13:00,304.56,0
194,06.03 14:00,378.52,0
194,06.03 15:00,315.16,0
194,06.03 16:00,503.19,0
194,06.03 17:00,438.08,0
194,06.03 18:00,502.52,0
194,06.03 19:00,481.32,0
194,06.03 20:00,512.58,0
194,06.03 21:00,525.26,0
194,06.03 22:00,642.93,0
194,06.03 23:00,398.13,0
194,07.03 00:00,483.38,0
194,07.03 01:00,483.25,0
194,07.03 02:00,115.9,0
194,07.03 03:00,277.98,0
194,07.03 04:00,354.31,0
194,07.03 05:00,349.72,0
194,07.03 06:00,310.44,0
194,07.03 07:00,545.88,0
194,07.03 08:00,455.1,0
194,07.03 09:00,536.21,0
194,07.03 10:00,404.68,0
194,07.03 11:00,154.76,0
194,07.03 12:00,129.86,0
194,07.03 13:00,534.69,0
194,07.03 14:00,120.91,0
194,07.03 15:00,338.09,0
194,07.03 16:00,323.29,0
194,07.03 17:00,351.88,0
194,07.03 18:00,525.04,0
194,07.03 19:00,407.39,0
194,07.03 20:00,474.38,0
194,07.03 21:00,309.51,0
194,07.03 22:00,530.53,0
194,07.03 23:00,593.39,0
194,08.03 00:00,172.49,0
194,08.03 01:00,247.13,0
194,08.03 02:00,289.18,0
194,08.03 03:00,369.38,0
194,08.03 04:00,496.76,0
194,08.03 05:00,338.77,0
194,08.03 06:00,571.72,0
194,08.03 07:00,381.81,0
194,08.03 08:00,410.5,0
194,08.03 09:00,447.07,0
194,08.03 10:00,197.23,0
194,08.03 11:00,437.53,0
194,08.03 12:00,274.76,0
194,08.03 13:00,129.54,0
194,08.03 14:00,507.06,0
194,08.03 15:00,406.16,0
194,08.03 16:00,287.99,0
194,08.03 17:00,352.33,0
194,08.03 18:00,527.06,0
194,08.03 19:00,601.3,0
194,08.03 20:00,247.9,0
194,08.03 21:00,531.97,0
194,08.03 22:00,502.56,0
194,08.03 23:00,586.35,0
194,09.03 00:00,82.79,0
194,09.03 01:00,337.57,0
194,09.03 02:00,507.95,0
194,09.03 03:00,283.8,0
194,09.03 04:00,252.35,0
194,09.03 05:00,420.71,0
194,09.03 06:00,389.39,0
194,09.03 07:00,463.51,0
194,09.03 08:00,633.01,0
194,09.03 09:00,345.62,0
194,09.03 10:00,83.8,0
194,09.03 11:00,443.94,0
194,09.03 12:00,569.44,0
194,09.03 13:00,301.07,0
194,09.03 14:00,495.21,0
194,09.03 15:00,542.03,0
194,09.03 16:00,154.21,0
194,09.03 17:00,401.92,0
194,09.03 18:00,298.47,0
194,09.03 19:00,466.27,0
194,09.03 20:00,445.32,0
194,09.03 21:00,171.97,0
194,09.03 22:00,88.58,0
194,09.03 23:00,451.83,0
194,10.03 00:00,367.58,0
194,10.03 01:00,381.81,0
194,10.03 02:00,84.63,0
194,10.03 03:00,293.84,0
194,10.03 04:00,371.83,0
194,10.03 05:00,565.98,0
194,10.03 06:00,477.5,0
194,10.03 07:00,146.77,0
194,10.03 08:00,518.8,0
194,10.03 09:00,390.7,0
194,10.03 10:00,308.03,0
194,10.03 11:00,570.81,0
194,10.03 12:00,404.83,0
194,10.03 13:00,120.74,0
194,10.03 14:00,116.35,0
194,10.03 15:00,508.22,0
194,10.03 16:00,372.49,0
194,10.03 17:00,297.33,0
194,10.03 18:00,291.56,0
194,10.03 19:00,205.35,0
194,10.03 20:00,283.69,0
194,10.03 21:00,511.86,0
194,10.03 22:00,432.8,0
194,10.03 23:00,501.64,0
194,11.03 00:00,579.14,0
194,11.03 01:00,310.51,0
194,11.03 02:00,492.16,0
194,11.03 03:00,346.45,0
194,11.03 04:00,543.87,0
194,11.03 05:00,128.69,0
194,11.03 06:00,483.03,0
194,11.03 07:00,188.02,0
194,11.03 08:00,114.98,0
194,11.03 09:00,562.01,0
194,11.03 10:00,374.69,0
194,11.03 11:00,445.42,0
194,11.03 12:00,466.47,0
194,11.03 13:00,429.8,0
194,11.03 14:00,316.07,0
194,11.03 15:00,508.84,0
194,11.03 16:00,336.0,0
194,11.03 17:00,478.11,0
194,11.03 18:00,451.27,0
194,11.03 19:00,150.3,0
194,11.03 20:00,327.07,0
194,11.03 21:00,330.49,0
194,11.03 22:00,353.92,0
194,11.03 23:00,311.27,0
195,01.03 00:00,520.86,0
195,01.03 01:00,258.74,0
195,01.03 02:00,242.76,0
195,01.03 03:00,480.79,0
195,01.03 04:00,391.57,0
195,01.03 05:00,223.47,0
195,01.03 06:00,627.64,0
195,01.03 07:00,493.12,0
195,01.03 08:00,252.38,0
195,01.03 09:00,456.36,0
195,01.03 10:00,147.36,0
195,01.03 11:00,8.47,1
195,01.03 12:00,432.26,0
195,01.03 13:00,510.47,0
195,01.03 14:00,477.22,0
195,01.03 15:00,0.0,1
195,01.03 16:00,145.06,0
195,01.03 17:00,0.0,1
195,01.03 18:00,389.98,0
195,01.03 19:00,0.0,1
195,01.03 20:00,170.2,0
195,01.03 21:00,367.05,0
195,01.03 22:00,406.8,0
195,01.03 23:00,395.42,0
195,02.03 00:00,586.61,0
195,02.03 01:00,421.4,0
195,02.03 02:00,607.38,0
195,02.03 03:00,384.93,0
195,02.03 04:00,407.79,0
195,02.03 05:00,88.77,0
195,02.03 06:00,317.97,0
195,02.03 07:00,435.59,0
195,02.03 08:00,440.12,0
195,02.03 09:00,381.98,0
195,02.03 10:00,380.14,0
195,02.03 11:00,427.23,0
195,02.03 12:00,419.47,0
195,02.03 13:00,386.66,0
195,02.03 14:00,538.38,0
195,02.03 15:00,12.01,1
195,02.03 16:00,563.7,0
195,02.03 17:00,0.0,1
